11-18 03:16:41.252 I/ActivityManager(  158): Displayed epfl.sweng/.showquestions.ShowQuestionsActivity: +790ms
11-18 03:16:41.442 I/Choreographer( 1702): Skipped 39 frames!  The application may be doing too much work on its main thread.
11-18 03:16:42.103 V/HTTP    ( 1702): GET https://sweng-quiz.appspot.com/quizquestions/random HTTP/1.1
11-18 03:16:42.652 V/HTTP    ( 1702): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/random\b
11-18 03:16:42.662 V/HTTP    ( 1702): Response body: {"id":"1","tags":["h2g2","trivia"],"owner":"sweng","answers":["Forty-two","Twenty-seven"],"question":"What is the answer to life, the universe and everything?","solutionIndex":0}
11-18 03:16:42.672 V/HTTP    ( 1702): HTTP/1.1 200 OK
11-18 03:16:42.672 I/SERVER  ( 1702): Replied with status code 200
11-18 03:16:42.672 I/QuizServer( 1702): ==== Sweng QuizQuestion Server Response ====
11-18 03:16:42.682 I/QuizServer( 1702): 200 OK
11-18 03:16:42.682 I/QuizServer( 1702): {"id":"1","tags":["h2g2","trivia"],"owner":"sweng","answers":["Forty-two","Twenty-seven"],"question":"What is the answer to life, the universe and everything?","solutionIndex":0}
11-18 03:16:42.883 I/QuizServer( 1702): ==== Sweng QuizQuestion Server Request ====
11-18 03:16:42.913 I/QuizServer( 1702): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:16:42.933 I/QuizServer( 1702): Authorization: Tequila fixture_session
11-18 03:16:43.033 V/HTTP    ( 1702): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:16:43.572 V/HTTP    ( 1702): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/.*/ratings\b
11-18 03:16:43.602 V/HTTP    ( 1702): Response body: {"dislikeCount":789,"likeCount":12,"incorrectCount":987}
11-18 03:16:43.602 V/HTTP    ( 1702): HTTP/1.1 200 OK
11-18 03:16:43.602 I/SERVER  ( 1702): Replied with status code 200
11-18 03:16:43.602 I/QuizServer( 1702): ==== Sweng QuizQuestion Server Response ====
11-18 03:16:43.602 I/QuizServer( 1702): 200 OK
11-18 03:16:43.602 I/QuizServer( 1702): {"dislikeCount":789,"likeCount":12,"incorrectCount":987}
11-18 03:16:44.793 D/dalvikvm( 1702): GC_CONCURRENT freed 309K, 5% free 8265K/8647K, paused 55ms+9ms, total 175ms
11-18 03:16:45.933 I/QuizServer( 1702): ==== Sweng QuizQuestion Server Request ====
11-18 03:16:45.933 I/QuizServer( 1702): POST https://sweng-quiz.appspot.com/quizquestions/1/rating HTTP/1.1
11-18 03:16:45.943 I/QuizServer( 1702): Content-type: application/json
11-18 03:16:45.943 I/QuizServer( 1702): Authorization: Tequila fixture_session
11-18 03:16:45.943 I/QuizServer( 1702): {"verdict":"dislike"}
11-18 03:16:45.943 V/HTTP    ( 1702): POST https://sweng-quiz.appspot.com/quizquestions/1/rating HTTP/1.1
11-18 03:16:46.023 E/POLL    ( 1702): At: 1353205006026
11-18 03:16:46.524 E/POLL    ( 1702): At: 1353205006529
11-18 03:16:46.562 V/HTTP    ( 1702): Mocking request since it matches pattern POST (?:https?://[^/]+|[^/]+)?/quizquestions/.*/rating\b
11-18 03:16:46.562 V/HTTP    ( 1702): Response body: null
11-18 03:16:46.562 V/HTTP    ( 1702): HTTP/1.1 201 Created
11-18 03:16:46.562 I/SERVER  ( 1702): Replied with status code 201
11-18 03:16:46.572 I/QuizServer( 1702): ==== Sweng QuizQuestion Server Response ====
11-18 03:16:46.572 I/QuizServer( 1702): 201 Created
11-18 03:16:46.572 I/QuizServer( 1702): {}
11-18 03:16:46.592 I/QuizServer( 1702): ==== Sweng QuizQuestion Server Request ====
11-18 03:16:46.592 I/QuizServer( 1702): GET https://sweng-quiz.appspot.com/quizquestions/1/rating HTTP/1.1
11-18 03:16:46.592 I/QuizServer( 1702): Authorization: Tequila fixture_session
11-18 03:16:46.602 V/HTTP    ( 1702): GET https://sweng-quiz.appspot.com/quizquestions/1/rating HTTP/1.1
11-18 03:16:47.113 V/HTTP    ( 1702): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/1/rating\b
11-18 03:16:47.113 V/HTTP    ( 1702): Response body: {"verdict":"dislike"}
11-18 03:16:47.123 V/HTTP    ( 1702): HTTP/1.1 200 OK
11-18 03:16:47.123 I/SERVER  ( 1702): Replied with status code 200
11-18 03:16:47.123 I/QuizServer( 1702): ==== Sweng QuizQuestion Server Response ====
11-18 03:16:47.133 I/QuizServer( 1702): 200 OK
11-18 03:16:47.133 I/QuizServer( 1702): {"verdict":"dislike"}
11-18 03:16:47.212 I/QuizServer( 1702): ==== Sweng QuizQuestion Server Request ====
11-18 03:16:47.222 I/QuizServer( 1702): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:16:47.222 I/QuizServer( 1702): Authorization: Tequila fixture_session
11-18 03:16:47.222 V/HTTP    ( 1702): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:16:47.732 V/HTTP    ( 1702): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/1/ratings\b
11-18 03:16:47.732 V/HTTP    ( 1702): Response body: {"dislikeCount":790,"likeCount":12,"incorrectCount":987}
11-18 03:16:47.742 V/HTTP    ( 1702): HTTP/1.1 200 OK
11-18 03:16:47.754 I/SERVER  ( 1702): Replied with status code 200
11-18 03:16:47.754 I/QuizServer( 1702): ==== Sweng QuizQuestion Server Response ====
11-18 03:16:47.754 I/QuizServer( 1702): 200 OK
11-18 03:16:47.754 I/QuizServer( 1702): {"dislikeCount":790,"likeCount":12,"incorrectCount":987}
11-18 03:16:51.073 D/dalvikvm( 1702): GC_CONCURRENT freed 387K, 6% free 8275K/8775K, paused 22ms+9ms, total 176ms
11-18 03:16:58.582 D/dalvikvm( 1702): GC_CONCURRENT freed 419K, 6% free 8274K/8775K, paused 30ms+9ms, total 214ms
11-18 03:17:06.103 D/dalvikvm( 1702): GC_CONCURRENT freed 419K, 6% free 8271K/8775K, paused 26ms+9ms, total 192ms
11-18 03:17:13.572 D/dalvikvm( 1702): GC_CONCURRENT freed 415K, 6% free 8272K/8775K, paused 29ms+10ms, total 168ms
11-18 03:17:21.092 D/dalvikvm( 1702): GC_CONCURRENT freed 417K, 6% free 8272K/8775K, paused 31ms+9ms, total 180ms
11-18 03:17:26.153 E/ThrottleService(  158): problem during onPollAlarm: java.lang.IllegalStateException: problem parsing stats: java.io.FileNotFoundException: /proc/net/xt_qtaguid/iface_stat_all: open failed: ENOENT (No such file or directory)
11-18 03:17:27.393 D/dalvikvm( 1702): WAIT_FOR_CONCURRENT_GC blocked 0ms
11-18 03:17:27.572 D/dalvikvm( 1702): GC_EXPLICIT freed 369K, 6% free 8260K/8775K, paused 12ms+16ms, total 176ms
11-18 03:17:27.582 D/dalvikvm( 1702): WAIT_FOR_CONCURRENT_GC blocked 0ms
11-18 03:17:27.753 I/Choreographer( 1702): Skipped 57 frames!  The application may be doing too much work on its main thread.
11-18 03:17:27.784 D/dalvikvm( 1702): GC_EXPLICIT freed 21K, 7% free 8238K/8775K, paused 24ms+17ms, total 203ms
11-18 03:17:27.784 I/TestRunner( 1702): finished: testNoSpuriousErrorWhenDislikeButtonClicked(epfl.sweng.test.homework4.Ex2P2RatingButtonClickTest)
11-18 03:17:27.793 I/TestRunner( 1702): passed: testNoSpuriousErrorWhenDislikeButtonClicked(epfl.sweng.test.homework4.Ex2P2RatingButtonClickTest)
11-18 03:17:27.833 I/ActivityManager(  158): Force stopping package epfl.sweng uid=10045
11-18 03:17:27.833 I/ActivityManager(  158): Killing proc 1702:epfl.sweng/u0a45: force stop
11-18 03:17:27.833 W/ActivityManager(  158): Force removing ActivityRecord{418d8460 epfl.sweng/.showquestions.ShowQuestionsActivity}: app died, no saved state
11-18 03:17:27.893 D/AndroidRuntime( 1692): Shutting down VM
11-18 03:17:27.933 D/dalvikvm( 1692): GC_CONCURRENT freed 109K, 78% free 458K/2048K, paused 2ms+5ms, total 25ms
11-18 03:17:27.973 I/AndroidRuntime( 1692): NOTE: attach of thread 'Binder_3' failed
11-18 03:17:28.023 I/WindowState(  158): WIN DEATH: Window{41483c00 epfl.sweng/epfl.sweng.showquestions.ShowQuestionsActivity paused=false}
11-18 03:17:28.242 W/InputMethodManagerService(  158): Got RemoteException sending setActive(false) notification to pid 1702 uid 10045
11-18 03:17:28.713 D/dalvikvm(  442): GC_FOR_ALLOC freed 1524K, 14% free 13288K/15367K, paused 160ms, total 194ms
11-18 03:17:29.182 D/AndroidRuntime( 1728): 
11-18 03:17:29.182 D/AndroidRuntime( 1728): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
11-18 03:17:29.182 D/AndroidRuntime( 1728): CheckJNI is ON
11-18 03:17:29.242 D/dalvikvm( 1728): Trying to load lib libjavacore.so 0x0
11-18 03:17:29.262 D/dalvikvm( 1728): Added shared lib libjavacore.so 0x0
11-18 03:17:29.302 D/dalvikvm( 1728): Trying to load lib libnativehelper.so 0x0
11-18 03:17:29.302 D/dalvikvm( 1728): Added shared lib libnativehelper.so 0x0
11-18 03:17:30.342 D/AndroidRuntime( 1728): Calling main entry com.android.commands.am.Am
11-18 03:17:30.392 I/ActivityManager(  158): Force stopping package epfl.sweng uid=10045
11-18 03:17:30.432 D/dalvikvm( 1738): Not late-enabling CheckJNI (already on)
11-18 03:17:30.462 I/ActivityManager(  158): Start proc epfl.sweng for added application epfl.sweng: pid=1738 uid=10045 gids={3003, 1028}
11-18 03:17:30.592 E/Trace   ( 1738): error opening trace file: No such file or directory (2)
11-18 03:17:30.773 I/TestRunner( 1738): started: testNoSpuriousErrorWhenIncorrectButtonClicked(epfl.sweng.test.homework4.Ex2P2RatingButtonClickTest)
11-18 03:17:30.933 I/ActivityManager(  158): START {act=android.intent.action.MAIN flg=0x10000000 cmp=epfl.sweng/.entry.MainActivity u=0} from pid 1738
11-18 03:17:30.943 W/WindowManager(  158): Failure taking screenshot for (246x410) to layer 21005
11-18 03:17:31.783 I/Choreographer(  442): Skipped 54 frames!  The application may be doing too much work on its main thread.
11-18 03:17:32.232 D/dalvikvm( 1738): GC_CONCURRENT freed 291K, 5% free 8135K/8519K, paused 46ms+26ms, total 206ms
11-18 03:17:32.442 D/gralloc_goldfish( 1738): Emulator without GPU emulation detected.
11-18 03:17:32.562 I/ActivityManager(  158): Displayed epfl.sweng/.entry.MainActivity: +1s601ms
11-18 03:17:32.723 I/Choreographer(  158): Skipped 41 frames!  The application may be doing too much work on its main thread.
11-18 03:17:33.963 I/ActivityManager(  158): START {cmp=epfl.sweng/.showquestions.ShowQuestionsActivity u=0} from pid 1738
11-18 03:17:33.963 W/WindowManager(  158): Failure taking screenshot for (246x410) to layer 21010
11-18 03:17:34.462 I/QuizServer( 1738): ==== Sweng QuizQuestion Server Request ====
11-18 03:17:34.462 I/QuizServer( 1738): GET https://sweng-quiz.appspot.com/quizquestions/random HTTP/1.1
11-18 03:17:34.462 I/QuizServer( 1738): Authorization: Tequila fixture_session
11-18 03:17:34.693 D/dalvikvm(  158): GC_CONCURRENT freed 569K, 46% free 10547K/19207K, paused 13ms+95ms, total 530ms
11-18 03:17:34.793 I/Choreographer( 1738): Skipped 61 frames!  The application may be doing too much work on its main thread.
11-18 03:17:34.973 I/ActivityManager(  158): Displayed epfl.sweng/.showquestions.ShowQuestionsActivity: +980ms
11-18 03:17:35.793 V/HTTP    ( 1738): GET https://sweng-quiz.appspot.com/quizquestions/random HTTP/1.1
11-18 03:17:36.333 V/HTTP    ( 1738): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/random\b
11-18 03:17:36.333 V/HTTP    ( 1738): Response body: {"id":"1","tags":["h2g2","trivia"],"owner":"sweng","answers":["Forty-two","Twenty-seven"],"question":"What is the answer to life, the universe and everything?","solutionIndex":0}
11-18 03:17:36.342 V/HTTP    ( 1738): HTTP/1.1 200 OK
11-18 03:17:36.352 I/SERVER  ( 1738): Replied with status code 200
11-18 03:17:36.362 I/QuizServer( 1738): ==== Sweng QuizQuestion Server Response ====
11-18 03:17:36.362 I/QuizServer( 1738): 200 OK
11-18 03:17:36.362 I/QuizServer( 1738): {"id":"1","tags":["h2g2","trivia"],"owner":"sweng","answers":["Forty-two","Twenty-seven"],"question":"What is the answer to life, the universe and everything?","solutionIndex":0}
11-18 03:17:36.482 I/QuizServer( 1738): ==== Sweng QuizQuestion Server Request ====
11-18 03:17:36.542 I/QuizServer( 1738): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:17:36.562 I/QuizServer( 1738): Authorization: Tequila fixture_session
11-18 03:17:36.622 V/HTTP    ( 1738): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:17:37.282 V/HTTP    ( 1738): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/.*/ratings\b
11-18 03:17:37.282 V/HTTP    ( 1738): Response body: {"dislikeCount":789,"likeCount":12,"incorrectCount":987}
11-18 03:17:37.292 V/HTTP    ( 1738): HTTP/1.1 200 OK
11-18 03:17:37.292 I/SERVER  ( 1738): Replied with status code 200
11-18 03:17:37.302 I/QuizServer( 1738): ==== Sweng QuizQuestion Server Response ====
11-18 03:17:37.302 I/QuizServer( 1738): 200 OK
11-18 03:17:37.302 I/QuizServer( 1738): {"dislikeCount":789,"likeCount":12,"incorrectCount":987}
11-18 03:17:38.462 D/dalvikvm( 1738): GC_CONCURRENT freed 309K, 5% free 8266K/8647K, paused 49ms+9ms, total 176ms
11-18 03:17:39.582 I/QuizServer( 1738): ==== Sweng QuizQuestion Server Request ====
11-18 03:17:39.582 I/QuizServer( 1738): POST https://sweng-quiz.appspot.com/quizquestions/1/rating HTTP/1.1
11-18 03:17:39.582 I/QuizServer( 1738): Content-type: application/json
11-18 03:17:39.592 I/QuizServer( 1738): Authorization: Tequila fixture_session
11-18 03:17:39.592 I/QuizServer( 1738): {"verdict":"incorrect"}
11-18 03:17:39.592 V/HTTP    ( 1738): POST https://sweng-quiz.appspot.com/quizquestions/1/rating HTTP/1.1
11-18 03:17:39.672 E/POLL    ( 1738): At: 1353205059676
11-18 03:17:40.178 E/POLL    ( 1738): At: 1353205060178
11-18 03:17:40.252 V/HTTP    ( 1738): Mocking request since it matches pattern POST (?:https?://[^/]+|[^/]+)?/quizquestions/.*/rating\b
11-18 03:17:40.262 V/HTTP    ( 1738): Response body: null
11-18 03:17:40.262 V/HTTP    ( 1738): HTTP/1.1 201 Created
11-18 03:17:40.262 I/SERVER  ( 1738): Replied with status code 201
11-18 03:17:40.262 I/QuizServer( 1738): ==== Sweng QuizQuestion Server Response ====
11-18 03:17:40.262 I/QuizServer( 1738): 201 Created
11-18 03:17:40.262 I/QuizServer( 1738): {}
11-18 03:17:40.282 I/QuizServer( 1738): ==== Sweng QuizQuestion Server Request ====
11-18 03:17:40.282 I/QuizServer( 1738): GET https://sweng-quiz.appspot.com/quizquestions/1/rating HTTP/1.1
11-18 03:17:40.282 I/QuizServer( 1738): Authorization: Tequila fixture_session
11-18 03:17:40.292 V/HTTP    ( 1738): GET https://sweng-quiz.appspot.com/quizquestions/1/rating HTTP/1.1
11-18 03:17:40.803 V/HTTP    ( 1738): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/1/rating\b
11-18 03:17:40.803 V/HTTP    ( 1738): Response body: {"verdict":"incorrect"}
11-18 03:17:40.803 V/HTTP    ( 1738): HTTP/1.1 200 OK
11-18 03:17:40.813 I/SERVER  ( 1738): Replied with status code 200
11-18 03:17:40.823 I/QuizServer( 1738): ==== Sweng QuizQuestion Server Response ====
11-18 03:17:40.823 I/QuizServer( 1738): 200 OK
11-18 03:17:40.823 I/QuizServer( 1738): {"verdict":"incorrect"}
11-18 03:17:40.863 I/QuizServer( 1738): ==== Sweng QuizQuestion Server Request ====
11-18 03:17:40.863 I/QuizServer( 1738): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:17:40.863 I/QuizServer( 1738): Authorization: Tequila fixture_session
11-18 03:17:40.873 V/HTTP    ( 1738): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:17:41.397 V/HTTP    ( 1738): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/1/ratings\b
11-18 03:17:41.402 V/HTTP    ( 1738): Response body: {"dislikeCount":789,"likeCount":12,"incorrectCount":988}
11-18 03:17:41.412 V/HTTP    ( 1738): HTTP/1.1 200 OK
11-18 03:17:41.412 I/SERVER  ( 1738): Replied with status code 200
11-18 03:17:41.412 I/QuizServer( 1738): ==== Sweng QuizQuestion Server Response ====
11-18 03:17:41.412 I/QuizServer( 1738): 200 OK
11-18 03:17:41.412 I/QuizServer( 1738): {"dislikeCount":789,"likeCount":12,"incorrectCount":988}
11-18 03:17:44.693 D/dalvikvm( 1738): GC_CONCURRENT freed 388K, 6% free 8276K/8775K, paused 29ms+10ms, total 195ms
11-18 03:17:52.252 D/dalvikvm( 1738): GC_CONCURRENT freed 420K, 6% free 8273K/8775K, paused 29ms+37ms, total 231ms
11-18 03:17:59.763 D/dalvikvm( 1738): GC_CONCURRENT freed 419K, 6% free 8271K/8775K, paused 22ms+10ms, total 195ms
11-18 03:18:07.282 D/dalvikvm( 1738): GC_CONCURRENT freed 415K, 6% free 8272K/8775K, paused 24ms+11ms, total 188ms
11-18 03:18:14.792 D/dalvikvm( 1738): GC_CONCURRENT freed 417K, 6% free 8272K/8775K, paused 25ms+10ms, total 179ms
11-18 03:18:21.102 D/dalvikvm( 1738): WAIT_FOR_CONCURRENT_GC blocked 0ms
11-18 03:18:21.262 D/dalvikvm( 1738): GC_EXPLICIT freed 370K, 6% free 8259K/8775K, paused 31ms+11ms, total 167ms
11-18 03:18:21.272 D/dalvikvm( 1738): WAIT_FOR_CONCURRENT_GC blocked 0ms
11-18 03:18:21.472 D/dalvikvm( 1738): GC_EXPLICIT freed 21K, 7% free 8238K/8775K, paused 14ms+46ms, total 203ms
11-18 03:18:21.472 I/TestRunner( 1738): finished: testNoSpuriousErrorWhenIncorrectButtonClicked(epfl.sweng.test.homework4.Ex2P2RatingButtonClickTest)
11-18 03:18:21.482 I/TestRunner( 1738): passed: testNoSpuriousErrorWhenIncorrectButtonClicked(epfl.sweng.test.homework4.Ex2P2RatingButtonClickTest)
11-18 03:18:21.572 I/ActivityManager(  158): Force stopping package epfl.sweng uid=10045
11-18 03:18:21.572 I/ActivityManager(  158): Killing proc 1738:epfl.sweng/u0a45: force stop
11-18 03:18:21.572 W/ActivityManager(  158): Force removing ActivityRecord{41971d58 epfl.sweng/.showquestions.ShowQuestionsActivity}: app died, no saved state
11-18 03:18:21.592 D/AndroidRuntime( 1728): Shutting down VM
11-18 03:18:21.632 D/dalvikvm( 1728): GC_CONCURRENT freed 109K, 78% free 458K/2048K, paused 7ms+2ms, total 33ms
11-18 03:18:21.683 I/ActivityManager(  158):   Force finishing activity ActivityRecord{41ac51d0 epfl.sweng/.entry.MainActivity}
11-18 03:18:21.683 W/ActivityManager(  158): Duplicate finish request for ActivityRecord{41ac51d0 epfl.sweng/.entry.MainActivity}
11-18 03:18:21.732 I/AndroidRuntime( 1728): NOTE: attach of thread 'Binder_3' failed
11-18 03:18:21.833 I/WindowState(  158): WIN DEATH: Window{416d8a68 epfl.sweng/epfl.sweng.showquestions.ShowQuestionsActivity paused=false}
11-18 03:18:22.062 I/Choreographer(  442): Skipped 77 frames!  The application may be doing too much work on its main thread.
11-18 03:18:22.222 W/InputMethodManagerService(  158): Got RemoteException sending setActive(false) notification to pid 1738 uid 10045
11-18 03:18:22.954 D/AndroidRuntime( 1764): 
11-18 03:18:22.954 D/AndroidRuntime( 1764): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
11-18 03:18:22.954 D/AndroidRuntime( 1764): CheckJNI is ON
11-18 03:18:23.062 D/dalvikvm( 1764): Trying to load lib libjavacore.so 0x0
11-18 03:18:23.102 D/dalvikvm( 1764): Added shared lib libjavacore.so 0x0
11-18 03:18:23.182 D/dalvikvm( 1764): Trying to load lib libnativehelper.so 0x0
11-18 03:18:23.182 D/dalvikvm( 1764): Added shared lib libnativehelper.so 0x0
11-18 03:18:24.262 D/AndroidRuntime( 1764): Calling main entry com.android.commands.am.Am
11-18 03:18:24.312 I/ActivityManager(  158): Force stopping package epfl.sweng uid=10045
11-18 03:18:24.312 I/ActivityManager(  158):   Force finishing activity ActivityRecord{41ac51d0 epfl.sweng/.entry.MainActivity}
11-18 03:18:24.322 W/ActivityManager(  158): Duplicate finish request for ActivityRecord{41ac51d0 epfl.sweng/.entry.MainActivity}
11-18 03:18:24.362 D/dalvikvm( 1774): Not late-enabling CheckJNI (already on)
11-18 03:18:24.392 D/dalvikvm(   37): WAIT_FOR_CONCURRENT_GC blocked 0ms
11-18 03:18:24.412 I/ActivityManager(  158): Start proc epfl.sweng for added application epfl.sweng: pid=1774 uid=10045 gids={3003, 1028}
11-18 03:18:24.572 D/dalvikvm(   37): GC_EXPLICIT freed 38K, 4% free 7963K/8259K, paused 9ms+18ms, total 179ms
11-18 03:18:24.582 D/dalvikvm(   37): WAIT_FOR_CONCURRENT_GC blocked 0ms
11-18 03:18:24.693 E/Trace   ( 1774): error opening trace file: No such file or directory (2)
11-18 03:18:24.763 D/dalvikvm(   37): GC_EXPLICIT freed <1K, 4% free 7963K/8259K, paused 17ms+28ms, total 185ms
11-18 03:18:24.773 D/dalvikvm(   37): WAIT_FOR_CONCURRENT_GC blocked 0ms
11-18 03:18:24.963 D/dalvikvm(   37): GC_EXPLICIT freed <1K, 4% free 7963K/8259K, paused 18ms+18ms, total 183ms
11-18 03:18:25.053 I/TestRunner( 1774): started: testNoSpuriousErrorWhenLikeButtonClicked(epfl.sweng.test.homework4.Ex2P2RatingButtonClickTest)
11-18 03:18:25.212 I/ActivityManager(  158): START {act=android.intent.action.MAIN flg=0x10000000 cmp=epfl.sweng/.entry.MainActivity u=0} from pid 1774
11-18 03:18:25.222 W/WindowManager(  158): Failure taking screenshot for (246x410) to layer 21005
11-18 03:18:26.262 I/Choreographer(  442): Skipped 92 frames!  The application may be doing too much work on its main thread.
11-18 03:18:26.542 D/dalvikvm( 1774): GC_CONCURRENT freed 294K, 5% free 8130K/8519K, paused 21ms+43ms, total 241ms
11-18 03:18:26.793 D/gralloc_goldfish( 1774): Emulator without GPU emulation detected.
11-18 03:18:26.903 I/ActivityManager(  158): Displayed epfl.sweng/.entry.MainActivity: +1s666ms
11-18 03:18:27.082 I/Choreographer(  158): Skipped 42 frames!  The application may be doing too much work on its main thread.
11-18 03:18:28.342 I/ActivityManager(  158): START {cmp=epfl.sweng/.showquestions.ShowQuestionsActivity u=0} from pid 1774
11-18 03:18:28.342 W/WindowManager(  158): Failure taking screenshot for (246x410) to layer 21010
11-18 03:18:28.753 I/QuizServer( 1774): ==== Sweng QuizQuestion Server Request ====
11-18 03:18:28.753 I/QuizServer( 1774): GET https://sweng-quiz.appspot.com/quizquestions/random HTTP/1.1
11-18 03:18:28.762 I/QuizServer( 1774): Authorization: Tequila fixture_session
11-18 03:18:29.013 I/Choreographer( 1774): Skipped 48 frames!  The application may be doing too much work on its main thread.
11-18 03:18:29.172 I/ActivityManager(  158): Displayed epfl.sweng/.showquestions.ShowQuestionsActivity: +799ms
11-18 03:18:30.003 V/HTTP    ( 1774): GET https://sweng-quiz.appspot.com/quizquestions/random HTTP/1.1
11-18 03:18:30.562 V/HTTP    ( 1774): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/random\b
11-18 03:18:30.562 V/HTTP    ( 1774): Response body: {"id":"1","tags":["h2g2","trivia"],"owner":"sweng","answers":["Forty-two","Twenty-seven"],"question":"What is the answer to life, the universe and everything?","solutionIndex":0}
11-18 03:18:30.572 V/HTTP    ( 1774): HTTP/1.1 200 OK
11-18 03:18:30.572 I/SERVER  ( 1774): Replied with status code 200
11-18 03:18:30.602 I/QuizServer( 1774): ==== Sweng QuizQuestion Server Response ====
11-18 03:18:30.612 I/QuizServer( 1774): 200 OK
11-18 03:18:30.612 I/QuizServer( 1774): {"id":"1","tags":["h2g2","trivia"],"owner":"sweng","answers":["Forty-two","Twenty-seven"],"question":"What is the answer to life, the universe and everything?","solutionIndex":0}
11-18 03:18:30.783 I/QuizServer( 1774): ==== Sweng QuizQuestion Server Request ====
11-18 03:18:30.843 I/QuizServer( 1774): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:18:30.883 I/QuizServer( 1774): Authorization: Tequila fixture_session
11-18 03:18:31.013 V/HTTP    ( 1774): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:18:31.093 W/ActivityManager(  158): Activity destroy timeout for ActivityRecord{41ac51d0 epfl.sweng/.entry.MainActivity}
11-18 03:18:31.572 V/HTTP    ( 1774): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/.*/ratings\b
11-18 03:18:31.572 V/HTTP    ( 1774): Response body: {"dislikeCount":789,"likeCount":12,"incorrectCount":987}
11-18 03:18:31.582 V/HTTP    ( 1774): HTTP/1.1 200 OK
11-18 03:18:31.582 I/SERVER  ( 1774): Replied with status code 200
11-18 03:18:31.582 I/QuizServer( 1774): ==== Sweng QuizQuestion Server Response ====
11-18 03:18:31.582 I/QuizServer( 1774): 200 OK
11-18 03:18:31.582 I/QuizServer( 1774): {"dislikeCount":789,"likeCount":12,"incorrectCount":987}
11-18 03:18:32.683 D/dalvikvm( 1774): GC_CONCURRENT freed 310K, 5% free 8265K/8647K, paused 65ms+13ms, total 171ms
11-18 03:18:33.803 I/QuizServer( 1774): ==== Sweng QuizQuestion Server Request ====
11-18 03:18:33.803 I/QuizServer( 1774): POST https://sweng-quiz.appspot.com/quizquestions/1/rating HTTP/1.1
11-18 03:18:33.803 I/QuizServer( 1774): Content-type: application/json
11-18 03:18:33.803 I/QuizServer( 1774): Authorization: Tequila fixture_session
11-18 03:18:33.803 I/QuizServer( 1774): {"verdict":"like"}
11-18 03:18:33.833 V/HTTP    ( 1774): POST https://sweng-quiz.appspot.com/quizquestions/1/rating HTTP/1.1
11-18 03:18:33.893 E/POLL    ( 1774): At: 1353205113893
11-18 03:18:34.395 E/POLL    ( 1774): At: 1353205114396
11-18 03:18:34.422 V/HTTP    ( 1774): Mocking request since it matches pattern POST (?:https?://[^/]+|[^/]+)?/quizquestions/.*/rating\b
11-18 03:18:34.422 V/HTTP    ( 1774): Response body: null
11-18 03:18:34.433 V/HTTP    ( 1774): HTTP/1.1 201 Created
11-18 03:18:34.433 I/SERVER  ( 1774): Replied with status code 201
11-18 03:18:34.433 I/QuizServer( 1774): ==== Sweng QuizQuestion Server Response ====
11-18 03:18:34.433 I/QuizServer( 1774): 201 Created
11-18 03:18:34.433 I/QuizServer( 1774): {}
11-18 03:18:34.452 I/QuizServer( 1774): ==== Sweng QuizQuestion Server Request ====
11-18 03:18:34.452 I/QuizServer( 1774): GET https://sweng-quiz.appspot.com/quizquestions/1/rating HTTP/1.1
11-18 03:18:34.452 I/QuizServer( 1774): Authorization: Tequila fixture_session
11-18 03:18:34.452 V/HTTP    ( 1774): GET https://sweng-quiz.appspot.com/quizquestions/1/rating HTTP/1.1
11-18 03:18:34.973 V/HTTP    ( 1774): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/1/rating\b
11-18 03:18:34.973 V/HTTP    ( 1774): Response body: {"verdict":"like"}
